网页转化,下载器转化,新装和卸载,会员支付,鱼干支付,合计付费
日期,渠道,计划,网页展示,网页点击,点击率,下载器展示,调起率,点击极速安装,安装率,安装成功,成功率,安装成功/网页展示,新装,卸载,卸载率,会员支付人数,会员支付金额,客单价,付费率,鱼干支付人数,鱼干支付金额,客单价,付费率,总客单价,ARPU值
2020-12-20,1001,147,11,3,27.27%,1,33.33%,1,100.00%,1,100.00%,9.09%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,86,83,51,61.45%,15,29.41%,0,0.00%,11,None,13.25%,10,2,20.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-20,1001,59,5317,3295,61.97%,2705,82.09%,2497,92.31%,2403,96.24%,45.19%,2331,748,32.09%,100,1875.0,18.75,4.29%,94,1125.0,11.97,4.03%,15.46,1.29
2020-12-20,1001,196,4,2,50.00%,2,100.00%,2,100.00%,1,50.00%,25.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,38,56,34,60.71%,16,47.06%,0,0.00%,16,None,28.57%,16,6,37.50%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,195,79,49,62.03%,23,46.94%,20,86.96%,20,100.00%,25.32%,19,5,26.32%,1,9.0,9.00,5.26%,None,None,None,None,None,None
2020-12-20,1001,52,45,17,37.78%,4,23.53%,0,0.00%,3,None,6.67%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,181,9,3,33.33%,1,33.33%,1,100.00%,1,100.00%,11.11%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,80,55,24,43.64%,3,12.50%,0,0.00%,3,None,5.45%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,5,2250,1497,66.53%,1183,79.02%,1108,93.66%,1088,98.19%,48.36%,1032,265,25.68%,28,770.0,27.50,2.71%,31,382.0,12.32,3.00%,19.53,1.12
2020-12-20,1001,10,362,168,46.41%,64,38.10%,45,70.31%,37,82.22%,10.22%,34,4,11.76%,None,None,None,None,1,10.0,10.00,2.94%,None,None
2020-12-20,1001,87,12,5,41.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,44,36,20,55.56%,11,55.00%,0,0.00%,11,None,30.56%,10,1,10.00%,None,None,None,None,2,20.0,10.00,20.00%,None,None
2020-12-20,1001,191,4,4,100.00%,4,100.00%,4,100.00%,4,100.00%,100.00%,4,2,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,7,5249,2717,51.76%,1584,58.30%,1348,85.10%,1336,99.11%,25.45%,1271,289,22.74%,26,1020.0,39.23,2.05%,27,343.0,12.70,2.12%,25.72,1.07
2020-12-20,1001,113,4,2,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,128,176,75,42.61%,15,20.00%,8,53.33%,7,87.50%,3.98%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,244,2,1,50.00%,2,200.00%,0,0.00%,2,None,100.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,48,6,3,50.00%,1,33.33%,0,0.00%,1,None,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,120,6,5,83.33%,1,20.00%,1,100.00%,1,100.00%,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,139,6,1,16.67%,1,100.00%,1,100.00%,1,100.00%,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,all,46984,27441,58.40%,17463,63.64%,13076,74.88%,15223,116.42%,32.40%,14570,3606,24.75%,406,10314.0,25.40,2.79%,364,4372.0,12.01,2.50%,19.07,1.01
2020-12-20,1001,91,12,6,50.00%,2,33.33%,0,0.00%,2,None,16.67%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,217,179,65,36.31%,19,29.23%,17,89.47%,17,100.00%,9.50%,16,5,31.25%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,99,26,19,73.08%,5,26.32%,0,0.00%,4,None,15.38%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,43,113,49,43.36%,13,26.53%,0,0.00%,12,None,10.62%,12,2,16.67%,1,69.0,69.00,8.33%,None,None,None,None,None,None
2020-12-20,1001,118,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,222,9,5,55.56%,2,40.00%,1,50.00%,1,100.00%,11.11%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,17,3238,1573,48.58%,849,53.97%,6,0.71%,734,"12,233.33%",22.67%,692,158,22.83%,17,213.0,12.53,2.46%,15,177.0,11.80,2.17%,12.19,0.56
2020-12-20,1001,189,7,4,57.14%,3,75.00%,3,100.00%,1,33.33%,14.29%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,94,4,2,50.00%,1,50.00%,0,0.00%,1,None,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,55,52,27,51.92%,8,29.63%,0,0.00%,8,None,15.38%,7,3,42.86%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,39,412,209,50.73%,75,35.89%,43,57.33%,39,90.70%,9.47%,37,6,16.22%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,58,10,5,50.00%,2,40.00%,0,0.00%,1,None,10.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,83,20,11,55.00%,1,9.09%,0,0.00%,1,None,5.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,50,2,2,100.00%,1,50.00%,0,0.00%,1,None,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,33,298,128,42.95%,45,35.16%,1,2.22%,34,"3,400.00%",11.41%,31,3,9.68%,None,None,None,None,1,10.0,10.00,3.23%,None,None
2020-12-20,1001,9,686,294,42.86%,157,53.40%,2,1.27%,131,"6,550.00%",19.10%,127,18,14.17%,3,216.0,72.00,2.36%,3,40.0,13.33,2.36%,42.67,2.02
2020-12-20,1001,129,44,15,34.09%,5,33.33%,4,80.00%,4,100.00%,9.09%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,224,380,234,61.58%,139,59.40%,117,84.17%,111,94.87%,29.21%,102,41,40.20%,1,69.0,69.00,0.98%,None,None,None,None,None,None
2020-12-20,1001,12,678,340,50.15%,144,42.35%,107,74.31%,99,92.52%,14.60%,95,21,22.11%,2,18.0,9.00,2.11%,None,None,None,None,None,None
2020-12-20,1001,62,11,3,27.27%,3,100.00%,0,0.00%,3,None,27.27%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,65,66,20,30.30%,10,50.00%,0,0.00%,8,None,12.12%,7,2,28.57%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,49,7,6,85.71%,1,16.67%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,213,4,3,75.00%,1,33.33%,1,100.00%,1,100.00%,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,95,27,5,18.52%,1,20.00%,0,0.00%,1,None,3.70%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,114,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,36,53,22,41.51%,8,36.36%,0,0.00%,8,None,15.09%,9,3,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,24,1147,565,49.26%,271,47.96%,235,86.72%,227,96.60%,19.79%,211,46,21.80%,6,174.0,29.00,2.84%,9,99.0,11.00,4.27%,18.20,1.29
2020-12-20,1001,88,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,162,53,32,60.38%,10,31.25%,5,50.00%,4,80.00%,7.55%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,92,7,4,57.14%,1,25.00%,0,0.00%,1,None,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,98,2,2,100.00%,1,50.00%,0,0.00%,1,None,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,53,23,12,52.17%,4,33.33%,0,0.00%,4,None,17.39%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,25,53,24,45.28%,6,25.00%,0,0.00%,6,None,11.32%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,126,36,16,44.44%,7,43.75%,4,57.14%,4,100.00%,11.11%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,66,17,5,29.41%,2,40.00%,0,0.00%,1,None,5.88%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,239,57,16,28.07%,10,62.50%,0,0.00%,10,None,17.54%,10,4,40.00%,2,18.0,9.00,20.00%,None,None,None,None,None,None
2020-12-20,1001,136,15,9,60.00%,3,33.33%,3,100.00%,2,66.67%,13.33%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,192,77,41,53.25%,22,53.66%,15,68.18%,14,93.33%,18.18%,13,4,30.77%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,29,19,7,36.84%,6,85.71%,1,16.67%,6,600.00%,31.58%,5,2,40.00%,None,None,None,None,None,None,None,None,None,None
2020-12-20,1001,124,13,5,38.46%,1,20.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,35,307,161,52.44%,69,42.86%,0,0.00%,61,None,19.87%,58,16,27.59%,2,98.0,49.00,3.45%,4,40.0,10.00,6.90%,23.00,2.38
2020-12-19,1001,81,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,83,19,13,68.42%,5,38.46%,0,0.00%,4,None,21.05%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,17,3245,1585,48.84%,885,55.84%,12,1.36%,766,"6,383.33%",23.61%,737,188,25.51%,22,539.0,24.50,2.99%,7,70.0,10.00,0.95%,21.00,0.83
2020-12-19,1001,141,16,11,68.75%,1,9.09%,1,100.00%,1,100.00%,6.25%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,213,9,2,22.22%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,42,726,431,59.37%,271,62.88%,243,89.67%,235,96.71%,32.37%,227,73,32.16%,10,229.0,22.90,4.41%,5,59.0,11.80,2.20%,19.20,1.27
2020-12-19,1001,33,400,155,38.75%,43,27.74%,0,0.00%,30,None,7.50%,29,7,24.14%,1,9.0,9.00,3.45%,None,None,None,None,None,None
2020-12-19,1001,113,7,3,42.86%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,235,185,87,47.03%,40,45.98%,0,0.00%,33,None,17.84%,33,8,24.24%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,201,18,11,61.11%,1,9.09%,1,100.00%,1,100.00%,5.56%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,161,58,35,60.34%,17,48.57%,13,76.47%,11,84.62%,18.97%,10,4,40.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,153,5,2,40.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,18,329,218,66.26%,180,82.57%,4,2.22%,169,"4,225.00%",51.37%,161,41,25.47%,6,194.0,32.33,3.73%,7,109.0,15.57,4.35%,23.31,1.88
2020-12-19,1001,239,67,25,37.31%,13,52.00%,0,0.00%,13,None,19.40%,12,5,41.67%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,59,3313,1734,52.34%,1383,79.76%,1265,91.47%,1209,95.57%,36.49%,1150,362,31.48%,31,724.0,23.35,2.70%,24,258.0,10.75,2.09%,17.85,0.85
2020-12-19,1001,48,9,6,66.67%,5,83.33%,0,0.00%,5,None,55.56%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,62,17,6,35.29%,3,50.00%,0,0.00%,2,None,11.76%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,4,416,239,57.45%,130,54.39%,2,1.54%,112,"5,600.00%",26.92%,108,28,25.93%,1,9.0,9.00,0.93%,1,10.0,10.00,0.93%,9.50,0.18
2020-12-19,1001,28,429,255,59.44%,120,47.06%,1,0.83%,94,"9,400.00%",21.91%,94,24,25.53%,3,68.0,22.67,3.19%,3,30.0,10.00,3.19%,16.33,1.04
2020-12-19,1001,144,12,8,66.67%,2,25.00%,2,100.00%,2,100.00%,16.67%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,56,27,15,55.56%,8,53.33%,0,0.00%,7,None,25.93%,7,2,28.57%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,6,3066,1586,51.73%,932,58.76%,777,83.37%,760,97.81%,24.79%,725,182,25.10%,15,236.0,15.73,2.07%,16,169.0,10.56,2.21%,13.06,0.56
2020-12-19,1001,248,69,46,66.67%,14,30.43%,0,0.00%,14,None,20.29%,14,3,21.43%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,85,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,26,423,226,53.43%,78,34.51%,0,0.00%,68,None,16.08%,70,13,18.57%,3,27.0,9.00,4.29%,2,20.0,10.00,2.86%,9.40,0.67
2020-12-19,1001,65,62,20,32.26%,12,60.00%,0,0.00%,11,None,17.74%,10,2,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,222,10,4,40.00%,4,100.00%,4,100.00%,4,100.00%,40.00%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,189,5,3,60.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,82,8,4,50.00%,3,75.00%,0,0.00%,3,None,37.50%,3,2,66.67%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,128,182,72,39.56%,23,31.94%,14,60.87%,14,100.00%,7.69%,14,2,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,54,45,15,33.33%,4,26.67%,0,0.00%,2,None,4.44%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,40,45,14,31.11%,4,28.57%,0,0.00%,4,None,8.89%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,119,5,5,100.00%,2,40.00%,2,100.00%,2,100.00%,40.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,72,5,2,40.00%,1,50.00%,0,0.00%,1,None,20.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,104,178,97,54.49%,51,52.58%,1,1.96%,43,"4,300.00%",24.16%,40,6,15.00%,2,18.0,9.00,5.00%,2,20.0,10.00,5.00%,9.50,0.95
2020-12-19,1001,112,11,7,63.64%,1,14.29%,1,100.00%,1,100.00%,9.09%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,182,13,7,53.85%,4,57.14%,4,100.00%,4,100.00%,30.77%,4,2,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,80,58,24,41.38%,6,25.00%,0,0.00%,5,None,8.62%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,241,398,204,51.26%,106,51.96%,0,0.00%,94,None,23.62%,87,16,18.39%,2,18.0,9.00,2.30%,3,30.0,10.00,3.45%,9.60,0.55
2020-12-19,1001,120,5,1,20.00%,1,100.00%,1,100.00%,1,100.00%,20.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,115,35,21,60.00%,11,52.38%,11,100.00%,11,100.00%,31.43%,10,3,30.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,124,15,7,46.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,181,22,5,22.73%,2,40.00%,1,50.00%,1,100.00%,4.55%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,55,28,15,53.57%,6,40.00%,1,16.67%,5,500.00%,17.86%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,98,6,3,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,220,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,16,2059,1017,49.39%,557,54.77%,488,87.61%,477,97.75%,23.17%,465,105,22.58%,13,516.0,39.69,2.80%,10,127.0,12.70,2.15%,27.96,1.38
2020-12-19,1001,243,285,208,72.98%,117,56.25%,0,0.00%,114,None,40.00%,111,38,34.23%,8,551.0,68.88,7.21%,8,98.0,12.25,7.21%,40.56,5.85
2020-12-19,1001,122,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,111,3,2,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,89,23,17,73.91%,6,35.29%,0,0.00%,6,None,26.09%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,238,236,99,41.95%,60,60.61%,0,0.00%,54,None,22.88%,51,23,45.10%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,190,279,150,53.76%,57,38.00%,53,92.98%,50,94.34%,17.92%,48,11,22.92%,3,207.0,69.00,6.25%,1,10.0,10.00,2.08%,54.25,4.52
2020-12-19,1001,138,77,51,66.23%,22,43.14%,19,86.36%,19,100.00%,24.68%,18,3,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,188,107,52,48.60%,18,34.62%,17,94.44%,17,100.00%,15.89%,15,1,6.67%,3,247.0,82.33,20.00%,None,None,None,None,None,None
2020-12-19,1001,224,406,241,59.36%,173,71.78%,147,84.97%,140,95.24%,34.48%,139,65,46.76%,6,114.0,19.00,4.32%,2,20.0,10.00,1.44%,16.75,0.96
2020-12-19,1001,86,78,51,65.38%,21,41.18%,0,0.00%,20,None,25.64%,19,6,31.58%,1,9.0,9.00,5.26%,1,10.0,10.00,5.26%,9.50,1.00
2020-12-19,1001,37,14,7,50.00%,6,85.71%,0,0.00%,6,None,42.86%,6,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,192,96,61,63.54%,31,50.82%,25,80.65%,25,100.00%,26.04%,24,6,25.00%,1,198.0,198.00,4.17%,None,None,None,None,None,None
2020-12-19,1001,137,22,16,72.73%,7,43.75%,7,100.00%,6,85.71%,27.27%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,214,153,62,40.52%,16,25.81%,14,87.50%,13,92.86%,8.50%,14,4,28.57%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,147,19,8,42.11%,4,50.00%,4,100.00%,4,100.00%,21.05%,4,2,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,63,32,5,15.62%,1,20.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,163,212,118,55.66%,41,34.75%,37,90.24%,37,100.00%,17.45%,34,10,29.41%,1,89.0,89.00,2.94%,1,10.0,10.00,2.94%,49.50,2.91
2020-12-19,1001,52,39,9,23.08%,5,55.56%,0,0.00%,4,None,10.26%,4,2,50.00%,1,9.0,9.00,25.00%,None,None,None,None,None,None
2020-12-19,1001,158,291,184,63.23%,107,58.15%,98,91.59%,95,96.94%,32.65%,90,28,31.11%,1,69.0,69.00,1.11%,3,30.0,10.00,3.33%,24.75,1.10
2020-12-19,1001,217,198,69,34.85%,27,39.13%,22,81.48%,21,95.45%,10.61%,20,4,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,196,7,4,57.14%,3,75.00%,3,100.00%,3,100.00%,42.86%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,15,1576,1121,71.13%,974,86.89%,934,95.89%,909,97.32%,57.68%,853,188,22.04%,20,246.0,12.30,2.34%,11,119.0,10.82,1.29%,11.77,0.43
2020-12-19,1001,36,52,25,48.08%,8,32.00%,0,0.00%,6,None,11.54%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,43,116,52,44.83%,11,21.15%,0,0.00%,7,None,6.03%,7,2,28.57%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,78,32,14,43.75%,6,42.86%,0,0.00%,5,None,15.62%,5,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,66,25,11,44.00%,4,36.36%,0,0.00%,1,None,4.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,187,5,1,20.00%,1,100.00%,1,100.00%,1,100.00%,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,34,14,4,28.57%,1,25.00%,0,0.00%,1,None,7.14%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,32,92,37,40.22%,8,21.62%,1,12.50%,8,800.00%,8.70%,8,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,108,3,2,66.67%,1,50.00%,1,100.00%,1,100.00%,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,61,100,48,48.00%,14,29.17%,1,7.14%,13,"1,300.00%",13.00%,12,3,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,136,16,9,56.25%,4,44.44%,3,75.00%,3,100.00%,18.75%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,29,16,13,81.25%,8,61.54%,0,0.00%,6,None,37.50%,6,3,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,21,197,92,46.70%,42,45.65%,1,2.38%,39,"3,900.00%",19.80%,36,7,19.44%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,180,70,44,62.86%,25,56.82%,22,88.00%,22,100.00%,31.43%,21,5,23.81%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,117,41,28,68.29%,11,39.29%,8,72.73%,7,87.50%,17.07%,7,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,92,6,2,33.33%,2,100.00%,0,0.00%,2,None,33.33%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,27,104,53,50.96%,23,43.40%,1,4.35%,20,"2,000.00%",19.23%,18,3,16.67%,1,9.0,9.00,5.56%,None,None,None,None,None,None
2020-12-19,1001,24,1326,661,49.85%,335,50.68%,291,86.87%,281,96.56%,21.19%,267,54,20.22%,13,268.0,20.62,4.87%,8,89.0,11.12,3.00%,17.00,1.34
2020-12-19,1001,39,543,248,45.67%,100,40.32%,68,68.00%,66,97.06%,12.15%,61,8,13.11%,1,9.0,9.00,1.64%,1,19.0,19.00,1.64%,14.00,0.46
2020-12-19,1001,133,15239,8671,56.90%,5654,65.21%,5145,91.00%,5009,97.36%,32.87%,4755,923,19.41%,85,2413.0,28.39,1.79%,76,859.0,11.30,1.60%,20.32,0.69
2020-12-19,1001,106,244,125,51.23%,52,41.60%,0,0.00%,48,None,19.67%,49,11,22.45%,None,None,None,None,1,19.0,19.00,2.04%,None,None
2020-12-19,1001,53,19,9,47.37%,8,88.89%,0,0.00%,8,None,42.11%,8,4,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,38,70,35,50.00%,24,68.57%,0,0.00%,23,None,32.86%,22,3,13.64%,1,9.0,9.00,4.55%,2,20.0,10.00,9.09%,9.67,1.32
2020-12-19,1001,103,156,76,48.72%,29,38.16%,0,0.00%,21,None,13.46%,21,7,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,12,659,308,46.74%,137,44.48%,110,80.29%,106,96.36%,16.08%,107,19,17.76%,1,9.0,9.00,0.93%,2,20.0,10.00,1.87%,9.67,0.27
2020-12-19,1001,9,891,434,48.71%,235,54.15%,5,2.13%,206,"4,120.00%",23.12%,193,30,15.54%,6,114.0,19.00,3.11%,3,30.0,10.00,1.55%,16.00,0.75
2020-12-19,1001,156,14,7,50.00%,4,57.14%,4,100.00%,4,100.00%,28.57%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,all,48857,28064,57.44%,17648,62.88%,12958,73.42%,15355,118.50%,31.43%,14694,3343,22.75%,364,10424.0,28.64,2.48%,270,3136.0,11.61,1.84%,21.39,0.92
2020-12-19,1001,70,33,15,45.45%,7,46.67%,0,0.00%,7,None,21.21%,7,3,42.86%,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,95,50,21,42.00%,3,14.29%,0,0.00%,3,None,6.00%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,91,12,6,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,114,1,1,100.00%,2,200.00%,1,50.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,99,28,13,46.43%,3,23.08%,0,0.00%,3,None,10.71%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,22,339,167,49.26%,67,40.12%,2,2.99%,55,"2,750.00%",16.22%,50,13,26.00%,None,None,None,None,3,39.0,13.00,6.00%,None,None
2020-12-19,1001,60,18,13,72.22%,3,23.08%,0,0.00%,3,None,16.67%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,10,384,169,44.01%,66,39.05%,44,66.67%,40,90.91%,10.42%,34,8,23.53%,1,9.0,9.00,2.94%,None,None,None,None,None,None
2020-12-19,1001,110,4,2,50.00%,1,50.00%,1,100.00%,1,100.00%,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-19,1001,88,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
